id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year
3296900280,20150325T000000,425000.0,3,2.5,1800,14036,2.0,0,0,3,8,1800,0,1993,0,98019,47.7334,-121.97,2450,14025,2015
1742800030,20140612T000000,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600,2014
6021503708,20141122T000000,334900.0,2,2.5,980,1013,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2014
8651500850,20150317T000000,627800.0,4,1.75,2010,12044,1.0,0,0,3,9,2010,0,1982,0,98074,47.6446,-122.068,2200,11144,2015
1592080060,20150417T000000,262000.0,3,2.5,1970,8727,2.0,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168,2015
5135000170,20140806T000000,655000.0,4,1.75,2540,7620,1.0,0,3,3,8,1320,1220,1948,0,98116,47.5709,-122.406,2540,8613,2014
4031000520,20140708T000000,115000.0,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.28399999999999,1200,9812,2014
6738700225,20140912T000000,1030000.0,4,3.25,2830,4000,2.0,0,0,3,9,1910,920,1912,2012,98144,47.5845,-122.291,2740,4000,2014
2423069120,20140508T000000,295000.0,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,2014
7967950040,20150416T000000,485000.0,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.26700000000001,3674,17913,2015
4401200010,20140808T000000,795000.0,4,2.75,3100,7501,2.0,0,0,3,10,3100,0,1998,0,98052,47.6859,-122.109,3140,8672,2014
9275700016,20140706T000000,1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,98116,47.5875,-122.382,2790,5308,2014
273900030,20141020T000000,267500.0,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.21600000000001,1710,8000,2014
6072800246,20140702T000000,3300000.0,5,6.25,8020,21738,2.0,0,0,3,11,8020,0,2001,0,98006,47.5675,-122.189,4160,18969,2014
2461900448,20140616T000000,435000.0,3,2.0,1980,2674,3.0,0,0,3,8,1980,0,2007,0,98136,47.5524,-122.382,1440,2674,2014
7625701891,20140806T000000,435000.0,3,1.0,1400,4800,1.0,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,2014
6076500160,20141223T000000,705000.0,4,2.5,2910,20946,2.0,0,0,4,8,2350,560,1976,0,98034,47.7085,-122.24,2020,11342,2014
4400200057,20150221T000000,761000.0,3,3.5,2050,2020,2.0,0,0,3,8,1520,530,2006,0,98112,47.6235,-122.306,1230,3640,2015
1862400518,20150304T000000,385000.0,3,2.0,1320,1297,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,2015
5126400150,20140617T000000,239950.0,3,1.0,1140,8366,1.0,0,0,5,6,1140,0,1943,0,98058,47.4768,-122.177,960,7200,2014
3179102305,20140717T000000,580000.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912,2014
4137050060,20141104T000000,280000.0,4,2.5,2050,7416,2.0,0,0,3,8,2050,0,1990,0,98092,47.2658,-122.219,2050,7920,2014
3668000070,20150105T000000,212000.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,7680,2015
411100005,20140922T000000,275053.0,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0,98155,47.7412,-122.32700000000001,1100,7200,2014
142000175,20140822T000000,625000.0,3,1.75,2240,6050,1.0,0,0,4,8,1250,990,1950,0,98116,47.5658,-122.4,1720,6050,2014
2155000480,20150429T000000,499950.0,3,1.5,1350,9315,1.0,0,0,3,7,1350,0,1968,0,98052,47.6587,-122.124,1840,9920,2015
6902000100,20140915T000000,500000.0,3,1.75,2420,65501,2.0,0,1,3,8,2420,0,1984,0,98074,47.6525,-122.087,2970,19036,2014
8562600190,20140623T000000,550000.0,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,1964,0,98052,47.67,-122.155,1840,8060,2014
2968800626,20140822T000000,355000.0,4,2.0,1770,8890,1.0,0,0,5,6,1770,0,1949,0,98166,47.4589,-122.353,1010,7620,2014
3943600140,20150302T000000,370000.0,4,2.5,1812,5026,2.0,0,0,3,8,1812,0,2011,0,98055,47.4513,-122.20200000000001,2440,6007,2015
2787320430,20140618T000000,264000.0,4,1.75,1820,8118,1.0,0,0,4,7,1080,740,1980,0,98031,47.4104,-122.17200000000001,1810,8050,2014
9297301535,20140529T000000,540000.0,3,1.5,2600,5085,1.0,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,1320,4000,2014
3879901290,20150401T000000,874000.0,3,2.5,1350,941,3.0,0,0,3,9,1350,0,2007,0,98119,47.6265,-122.36399999999999,1640,1369,2015
9468200163,20140709T000000,680000.0,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,1620,5050,2014
8651400750,20141028T000000,209950.0,3,1.75,1100,5525,1.0,0,0,5,6,1100,0,1968,0,98042,47.3625,-122.084,1050,5200,2014
2968801510,20141113T000000,397950.0,4,1.75,2120,7620,2.0,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620,2014
7369600080,20141030T000000,704000.0,4,2.25,2490,6973,1.0,0,0,4,8,1490,1000,1953,0,98199,47.6516,-122.40899999999999,1780,5612,2014
9558050360,20150421T000000,544800.0,5,2.75,3190,5857,2.0,0,0,3,9,3190,0,2004,0,98058,47.4575,-122.119,3100,5857,2015
2826049234,20150114T000000,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1967,0,98125,47.7162,-122.309,1810,7515,2015
8731982840,20140826T000000,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.38600000000001,2540,8400,2014
7787120500,20150504T000000,515055.0,4,2.5,2400,8320,2.0,0,0,3,8,2400,0,1999,0,98045,47.4808,-121.781,2430,9258,2015
6648700150,20150225T000000,285000.0,4,1.75,2130,8151,1.0,0,0,4,7,1330,800,1967,0,98031,47.3932,-122.20100000000001,1600,8587,2015
2021000180,20150310T000000,380000.0,4,2.5,3120,5001,2.0,0,0,3,9,3120,0,2005,0,98023,47.2779,-122.34899999999999,3120,5244,2015
5149800040,20140918T000000,255000.0,4,2.0,2560,12155,1.0,0,0,4,7,1350,1210,1960,0,98003,47.3326,-122.323,1790,11906,2014
5511600315,20150218T000000,575000.0,2,1.5,1400,5810,2.0,0,0,3,7,1400,0,1940,0,98103,47.6843,-122.34100000000001,1470,3920,2015
426069095,20141014T000000,542950.0,3,2.5,2070,39768,2.0,0,0,3,8,2070,0,1988,0,98077,47.7696,-122.036,2740,44866,2014
7227801630,20150227T000000,275000.0,4,2.0,1440,10920,1.0,0,0,3,5,1440,0,1943,0,98056,47.5049,-122.18,1500,11902,2015
3342102385,20141029T000000,376000.0,4,2.25,2200,6750,1.0,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.20200000000001,2710,6750,2014
1794500870,20150327T000000,710000.0,3,1.0,1400,2250,1.5,0,0,3,7,1400,0,1909,0,98119,47.6373,-122.35799999999999,1630,3600,2015
686530170,20141022T000000,458000.0,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,1977,0,98052,47.6647,-122.149,2170,9500,2014
2420069201,20141107T000000,267000.0,3,2.0,1390,6005,2.0,0,0,3,8,1390,0,2005,0,98022,47.2117,-121.99,1264,5550,2014
9265400210,20140922T000000,227000.0,3,1.75,1510,9837,2.0,0,0,3,7,1510,0,1989,0,98001,47.2576,-122.255,1470,8054,2014
1397300055,20140520T000000,268500.0,2,1.0,790,8424,1.0,0,0,4,6,790,0,1953,0,98133,47.7511,-122.352,1470,8424,2014
6341000020,20150304T000000,226000.0,2,1.0,1510,19874,1.0,0,0,3,7,1510,0,1951,0,98146,47.4924,-122.34,1540,10000,2015
2919700735,20150427T000000,870000.0,4,3.5,2780,3100,2.0,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.36399999999999,1740,3600,2015
6117900120,20150317T000000,760000.0,3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,98166,47.428999999999995,-122.34100000000001,3430,15018,2015
65000085,20140708T000000,430000.0,3,2.0,1550,6039,1.0,0,0,5,7,830,720,1942,0,98126,47.5436,-122.37799999999999,1330,6042,2014
641900050,20150206T000000,499950.0,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.35600000000001,1880,8817,2015
9542800610,20150219T000000,245000.0,4,2.25,2050,7700,2.0,0,0,3,7,2050,0,1977,0,98023,47.3009,-122.375,1780,7700,2015
3693901720,20140701T000000,535000.0,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,47.6771,-122.397,1490,5000,2014
7635801032,20140710T000000,410000.0,3,1.0,1470,6500,1.0,0,0,4,7,1470,0,1953,0,98166,47.473,-122.36200000000001,1470,9300,2014
4046710180,20150325T000000,660000.0,3,3.5,3600,37982,2.0,0,0,4,8,3600,0,1996,0,98014,47.6982,-121.917,2050,18019,2015
3975400260,20140902T000000,749500.0,4,2.75,2490,3840,1.5,0,0,4,7,1610,880,1922,0,98103,47.6551,-122.344,1420,4000,2014
1775800220,20150402T000000,410988.0,3,1.75,1000,14061,1.0,0,0,4,7,1000,0,1967,0,98072,47.7417,-122.09299999999999,1260,12635,2015
2310110070,20150317T000000,379900.0,3,2.5,2190,5071,2.0,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.04,2300,5654,2015
2877102180,20140829T000000,505000.0,2,1.0,1020,5000,1.0,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000,2014
6749700110,20141029T000000,342000.0,3,3.0,1260,1634,3.0,0,0,3,8,1260,0,1998,0,98103,47.696999999999996,-122.34899999999999,1260,1135,2014
4027701253,20140813T000000,470000.0,4,2.5,1990,30083,2.0,0,0,3,8,1990,0,1998,0,98155,47.7678,-122.272,2220,11627,2014
2549000020,20150324T000000,400000.0,3,2.5,1950,18533,2.0,0,0,3,8,1950,0,1988,0,98024,47.5647,-121.90299999999999,1810,18401,2015
2877104175,20140910T000000,1289000.0,5,3.5,3210,4060,2.0,0,2,3,10,2290,920,1917,2003,98117,47.6801,-122.35700000000001,1940,5000,2014
3353400840,20141202T000000,230000.0,6,1.5,2140,36509,1.5,0,0,4,8,2140,0,1903,1979,98001,47.2668,-122.25200000000001,1710,12000,2014
8691300420,20140804T000000,815000.0,5,3.5,3500,10794,2.0,0,0,3,10,3500,0,1996,0,98075,47.5887,-121.97399999999999,3110,10837,2014
3303860460,20150415T000000,499000.0,4,2.5,3100,5700,2.0,0,0,3,9,3100,0,2011,0,98038,47.3696,-122.05799999999999,3060,6000,2015
1773100510,20140915T000000,396000.0,3,1.75,2340,5668,1.0,0,0,4,6,1200,1140,1941,0,98106,47.5588,-122.36399999999999,860,4800,2014
2895550050,20150507T000000,280000.0,3,2.5,1550,4486,2.0,0,0,3,7,1550,0,2000,0,98001,47.3299,-122.26899999999999,1700,4487,2015
5467500040,20150304T000000,390000.0,4,1.75,2180,7560,1.0,0,0,4,7,1560,620,1962,0,98133,47.757,-122.336,1810,7352,2015
3438501862,20140513T000000,330000.0,3,2.5,1450,5008,1.0,0,0,3,7,840,610,2007,0,98106,47.5435,-122.35700000000001,2120,5019,2014
4219610320,20150119T000000,552500.0,4,2.5,3260,6902,2.0,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588,2015
8965000050,20140729T000000,515000.0,3,1.75,1570,10939,1.0,0,0,3,8,1200,370,1974,0,98052,47.6389,-122.102,1760,10200,2014
1842100160,20140731T000000,513000.0,5,2.0,2270,8652,1.0,0,0,3,7,1150,1120,1965,0,98052,47.6692,-122.15100000000001,1950,8050,2014
7787920180,20150504T000000,534950.0,5,2.5,3220,10572,2.0,0,0,3,8,3220,0,2006,0,98019,47.7268,-121.95700000000001,2890,9090,2015
5595900316,20150129T000000,231000.0,4,1.0,1220,5120,1.5,0,0,5,6,1220,0,1940,0,98022,47.205,-121.99600000000001,1540,7670,2015
8856971000,20150406T000000,245000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,2015
3885806840,20150316T000000,1065000.0,3,2.75,2290,5002,2.0,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.20700000000001,2290,5100,2015
4137030040,20140612T000000,299995.0,3,2.5,1970,7500,2.0,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.21799999999999,1950,8220,2014
9358000780,20150512T000000,275000.0,2,1.0,830,5610,1.0,0,0,3,6,830,0,1922,0,98126,47.5674,-122.367,1310,2793,2015
937000220,20140904T000000,219000.0,4,1.5,1370,7944,1.5,0,0,3,7,1370,0,1961,0,98198,47.4224,-122.289,1370,9181,2014
4218400671,20150505T000000,1655000.0,4,2.25,3530,5500,2.0,0,0,3,8,2860,670,1940,0,98105,47.6618,-122.273,2840,5500,2015
4309700130,20140604T000000,860000.0,3,3.25,4720,32467,2.0,0,2,3,10,3190,1530,1998,0,98059,47.508,-122.113,3260,26386,2014
5014000085,20140623T000000,425000.0,2,1.0,880,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,6413,2014
6669080020,20141226T000000,449400.0,4,3.0,2490,5064,2.0,0,0,3,7,2490,0,2007,0,98056,47.5139,-122.189,2470,5064,2014
3649100304,20140819T000000,400000.0,3,2.25,1740,11040,2.0,0,0,3,8,1740,0,1980,0,98028,47.7376,-122.242,1720,11778,2014
8562890590,20141003T000000,372000.0,3,2.5,2430,5000,2.0,0,0,3,8,2430,0,2001,0,98042,47.3786,-122.12700000000001,2910,5620,2014
3342700371,20140609T000000,539950.0,3,2.25,2190,7149,1.0,0,1,4,8,1240,950,1963,0,98056,47.5243,-122.204,3500,7149,2014
8857100180,20150413T000000,350000.0,3,2.25,1410,1340,2.0,0,0,3,8,1370,40,1967,0,98008,47.6108,-122.113,1730,2748,2015
2483700095,20141106T000000,560000.0,4,1.5,1810,6000,1.0,0,1,3,8,1350,460,1952,0,98136,47.5233,-122.38600000000001,2020,6000,2014
8835220200,20150202T000000,299000.0,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780,2015
8651511030,20141002T000000,525000.0,3,1.75,2120,9146,1.0,0,0,3,8,1260,860,1981,0,98074,47.6475,-122.064,2040,10485,2014
2909300640,20140723T000000,884744.0,4,3.5,4210,9414,2.0,0,0,3,9,4210,0,2001,0,98074,47.6067,-122.022,3950,8880,2014
7135521530,20141028T000000,669888.0,4,2.75,2550,7591,2.0,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796,2014
7967650010,20150210T000000,339000.0,4,2.5,2900,6918,2.0,0,0,3,8,2900,0,2001,0,98001,47.3504,-122.28399999999999,2720,10376,2015
7237500530,20140709T000000,1037000.0,4,3.5,4440,10660,2.0,0,0,3,11,4440,0,2003,0,98059,47.5294,-122.137,4390,9976,2014
3578400710,20150206T000000,390000.0,3,2.0,1010,14183,1.0,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.04299999999999,1750,11700,2015
3438500924,20140811T000000,538900.0,5,3.0,3040,6604,2.0,0,0,3,9,3040,0,2005,0,98106,47.548,-122.35600000000001,1650,6825,2014
6744700343,20141209T000000,480000.0,5,3.0,2240,15435,1.0,0,1,5,7,1390,850,1952,0,98155,47.7426,-122.288,2240,10750,2014
2260800110,20140513T000000,777000.0,3,3.25,3610,59677,2.0,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775,2014
2595300210,20141106T000000,473600.0,4,1.5,1780,8400,1.0,0,0,3,7,1080,700,1969,0,98136,47.5173,-122.385,1660,8400,2014
3260000300,20141118T000000,850000.0,4,2.25,2330,10451,2.0,0,0,4,8,2330,0,1965,0,98005,47.6044,-122.16799999999999,1880,8400,2014
7922800320,20141016T000000,561750.0,5,1.75,2040,8996,1.0,0,2,4,7,1020,1020,1962,0,98008,47.588,-122.118,1950,8270,2014
3937900120,20141006T000000,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810,0,1997,0,98108,47.5691,-122.292,1670,5161,2014
4406000050,20140519T000000,225000.0,2,1.0,910,9612,1.0,0,0,4,7,910,0,1981,0,98058,47.4297,-122.152,1410,9611,2014
5430300120,20141113T000000,1100000.0,5,2.25,4320,7620,2.0,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620,2014
5016001060,20140530T000000,650000.0,2,2.5,1740,2500,2.0,0,2,3,8,1210,530,1994,0,98112,47.622,-122.3,1640,2500,2014
423000035,20141124T000000,225000.0,3,1.0,960,6500,1.0,0,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500,2014
2909300240,20150501T000000,725000.0,3,2.5,2810,6300,2.0,0,0,3,8,2810,0,2001,0,98074,47.6077,-122.02,2860,6630,2015
2902200016,20141112T000000,653500.0,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630,2014
1672000020,20141126T000000,711800.0,4,2.25,2410,16650,1.0,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141,2014
3990200020,20140908T000000,359000.0,4,1.75,1680,9244,2.0,0,0,3,8,1680,0,1991,0,98166,47.4612,-122.352,1840,9387,2014
3034200530,20140620T000000,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,0,98133,47.7181,-122.338,1720,8822,2014
7298050110,20150303T000000,420000.0,4,2.5,3360,11637,2.0,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.34200000000001,3530,11205,2015
2944510080,20141214T000000,242550.0,4,2.5,2060,7720,2.0,0,0,3,8,2060,0,1995,0,98023,47.2956,-122.374,1630,7720,2014
3585220070,20150423T000000,333760.0,3,1.0,1300,5880,1.0,0,0,3,7,1300,0,1968,0,98052,47.6937,-122.113,1300,7700,2015
3039000050,20141201T000000,575000.0,4,2.75,1610,11201,1.0,0,0,5,7,1020,590,1982,0,98033,47.7024,-122.198,1610,9000,2014
3472800068,20140717T000000,968000.0,5,2.5,2900,9799,1.0,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,2810,9687,2014
3630200520,20150421T000000,775000.0,4,2.5,2580,5787,2.0,0,0,3,9,2580,0,2007,0,98029,47.5416,-121.994,2580,4410,2015
2722059292,20140604T000000,129000.0,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,98042,47.3721,-122.15899999999999,1630,7952,2014
4253400100,20150410T000000,402723.0,3,2.75,1160,1073,2.0,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,5400,2015
2113700335,20150408T000000,316500.0,3,1.75,1460,6360,1.0,0,2,3,7,1010,450,1979,0,98106,47.5311,-122.353,1400,4240,2015
5461300150,20141211T000000,1795000.0,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,1959,0,98004,47.6267,-122.22200000000001,3750,20220,2014
7605800050,20140602T000000,1000000.0,3,2.5,2730,5832,2.0,0,0,3,9,2730,0,1998,0,98005,47.6216,-122.161,2360,5832,2014
117000100,20150319T000000,680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560,2015
4401200350,20150210T000000,822500.0,3,2.5,3090,7708,2.0,0,0,3,10,3090,0,1999,0,98052,47.6868,-122.10799999999999,3140,8592,2015
2487200279,20141124T000000,560000.0,3,2.5,2430,5128,1.0,0,1,3,8,1270,1160,1978,0,98136,47.5198,-122.389,2510,5330,2014
3421069049,20141021T000000,565000.0,2,1.75,1130,276170,1.0,0,0,3,8,1130,0,2006,0,98022,47.2673,-122.027,2092,217800,2014
7852170370,20140516T000000,522500.0,3,2.5,2370,7875,2.0,0,0,3,9,2370,0,2003,0,98065,47.5427,-121.863,2660,7752,2014
2545700020,20141016T000000,458500.0,2,1.75,1160,6828,1.0,0,0,3,7,860,300,1941,0,98115,47.6937,-122.29799999999999,1250,6828,2014
5288200070,20140730T000000,450000.0,3,1.0,1450,3350,1.5,0,0,4,7,1450,0,1919,0,98126,47.5607,-122.37799999999999,1340,4255,2014
1320069255,20140624T000000,199000.0,3,1.0,1000,8512,1.0,0,0,3,6,1000,0,1991,0,98022,47.2151,-121.993,1490,10395,2014
822059038,20140731T000000,290000.0,6,4.5,2810,11214,1.0,0,0,3,8,2010,800,1958,0,98031,47.4045,-122.197,1940,8349,2014
114700150,20141114T000000,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919,2014
7430500110,20141209T000000,1378000.0,5,3.5,5150,12230,2.0,0,2,3,10,3700,1450,2007,0,98008,47.6249,-122.09,2940,13462,2014
2426049125,20141114T000000,488000.0,4,2.25,2500,10890,1.0,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.23899999999999,2500,7467,2014
3277801431,20140827T000000,268500.0,3,2.25,1140,977,2.0,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976,2014
9346910500,20150330T000000,700000.0,3,2.5,2060,10650,1.0,0,0,5,8,1050,1010,1976,0,98006,47.5627,-122.137,2690,8850,2015
2639400020,20140801T000000,635000.0,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918,2014
798000062,20140801T000000,286000.0,3,1.75,1770,9000,1.0,0,0,3,7,1090,680,1954,0,98168,47.4997,-122.32600000000001,1520,21141,2014
1438000360,20140603T000000,494995.0,5,2.75,2670,3800,2.0,0,0,3,8,2670,0,2014,0,98059,47.4783,-122.12299999999999,2670,3800,2014
1774200230,20150120T000000,585000.0,6,3.0,3870,43787,2.0,0,0,3,8,2700,1170,1976,0,98077,47.7642,-122.098,2600,35381,2015
1336800010,20140613T000000,1335000.0,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,98112,47.6284,-122.31200000000001,3060,5800,2014
1853200190,20141103T000000,612000.0,4,2.5,2670,5974,2.0,0,0,3,8,2670,0,1999,0,98034,47.7122,-122.23100000000001,2140,5729,2014
1254200075,20140509T000000,460000.0,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,98117,47.6802,-122.38799999999999,1640,5500,2014
4054710190,20140701T000000,695000.0,3,2.5,2620,51354,2.0,0,0,3,9,2620,0,1998,0,98077,47.7211,-122.02799999999999,2620,37042,2014
4222200210,20140522T000000,245000.0,4,2.0,1580,8000,1.0,0,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000,2014
4124000320,20150316T000000,335620.0,3,2.25,1800,15903,1.0,0,0,3,8,1340,460,1986,0,98038,47.3813,-122.04299999999999,2000,15233,2015
985000833,20140910T000000,209977.0,3,1.0,1170,6134,1.0,0,0,4,7,1170,0,1948,0,98168,47.4941,-122.31200000000001,1440,9823,2014
5015000180,20141110T000000,713500.0,3,2.0,1720,4200,2.0,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200,2014
7202270440,20141023T000000,650000.0,4,2.5,2770,5612,2.0,0,0,3,7,2770,0,2001,0,98053,47.68600000000001,-122.036,2770,5177,2014
6802200230,20150209T000000,220000.0,3,2.5,1430,9044,2.0,0,0,3,7,1430,0,1991,0,98022,47.1956,-121.986,1580,8624,2015
9541600015,20150211T000000,660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.17399999999999,1930,15375,2015
2976800749,20141031T000000,150000.0,4,2.0,1460,7254,1.0,0,0,3,6,1460,0,1959,0,98178,47.5056,-122.25399999999999,1460,7236,2014
9238450330,20141110T000000,330000.0,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638,2014
7300000650,20140702T000000,340000.0,4,2.5,1954,4805,2.0,0,0,3,8,1954,0,2005,0,98055,47.4297,-122.19,1714,3259,2014
1797500600,20140825T000000,850000.0,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,2014
2887700140,20140707T000000,588000.0,3,2.0,1860,4777,2.0,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822,2014
6456200020,20140826T000000,410000.0,3,2.0,1740,9300,1.0,0,0,4,7,1740,0,1952,0,98166,47.4526,-122.35700000000001,1540,9638,2014
3526039160,20140814T000000,1100000.0,3,3.0,3700,16857,1.0,0,0,3,10,2170,1530,2000,0,98117,47.6956,-122.39200000000001,2320,12000,2014
6447300225,20141106T000000,1880000.0,3,2.75,2620,17919,1.0,0,1,4,9,2620,0,1949,0,98039,47.6144,-122.228,3400,14400,2014
4136890280,20150327T000000,320000.0,4,2.5,1940,7040,2.0,0,0,3,8,1940,0,1998,0,98092,47.2632,-122.209,2400,7145,2015
5072400100,20150413T000000,571000.0,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,1959,0,98166,47.4434,-122.34299999999999,2320,9900,2015
1761100190,20140724T000000,225000.0,3,2.25,1470,6808,1.0,0,0,3,7,1160,310,1984,0,98023,47.2884,-122.365,1570,7881,2014
492000475,20141211T000000,245000.0,4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1921,0,98002,47.31100000000001,-122.227,1420,6564,2014
1300301840,20150425T000000,1215000.0,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200,2015
3205100130,20140506T000000,387000.0,3,1.0,1230,9568,1.0,0,0,5,7,1230,0,1962,0,98056,47.538999999999994,-122.179,1270,9575,2014
1423069077,20140915T000000,570000.0,2,1.75,2870,102366,2.0,0,2,4,8,1770,1100,1994,0,98027,47.4847,-122.0,2960,108900,2014
5416510060,20150306T000000,367000.0,4,2.5,2960,6219,2.0,0,0,3,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361,2015
192600100,20140626T000000,440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1390,770,1976,0,98155,47.7754,-122.27600000000001,2190,9900,2014
4221270290,20141121T000000,544900.0,3,2.5,1990,4936,2.0,0,0,3,8,1990,0,2004,0,98075,47.5911,-122.01799999999999,2250,4815,2014
2725069157,20140613T000000,883000.0,4,2.5,3670,54450,2.0,0,0,3,10,3670,0,1999,0,98074,47.6211,-122.016,2900,49658,2014
2607801120,20150420T000000,830000.0,5,2.5,2810,14207,1.0,0,3,3,9,1540,1270,1979,0,98008,47.5742,-122.11,3190,14000,2015
4388000260,20150330T000000,200000.0,3,1.0,1150,10132,1.0,0,0,4,7,1150,0,1970,0,98023,47.3172,-122.37200000000001,1180,8713,2015
4083306620,20140728T000000,565000.0,3,1.75,1720,2218,1.5,0,0,3,7,1270,450,1931,2003,98103,47.648999999999994,-122.335,1130,1600,2014
6028000090,20150126T000000,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000,1965,0,98006,47.5715,-122.124,2340,13600,2015
984000710,20141022T000000,270000.0,3,2.0,1560,8853,1.0,0,0,3,7,1560,0,1967,0,98058,47.4312,-122.171,1610,8750,2014
3878900225,20140602T000000,345000.0,3,1.75,1990,5650,1.0,0,1,3,7,1320,670,1963,0,98178,47.5086,-122.25200000000001,2130,5650,2014
7524950870,20140519T000000,565000.0,4,2.25,2110,10698,2.0,0,0,4,8,2110,0,1979,0,98027,47.5614,-122.08200000000001,2220,8252,2014
7972600450,20141222T000000,328000.0,4,2.75,1930,3840,1.0,0,0,3,7,1170,760,1997,0,98106,47.5303,-122.346,1610,3840,2014
